ticker,discount,sector,risk,current_price
DGX,0.3373091183125892,Health Care,0.033625760731306804,89.7699966430664
RL,0.47944007947541334,Consumer Discretionary,0.04119305692493388,80.41000366210938
RJF,0.4065537759835131,Financials,0.04727033161743797,69.44000244140625
RTX,0.507316400557448,Industrials,0.04623019482426183,64.70999908447266
O,0.45184988650564945,Real Estate,0.05280247446609881,56.68000030517578
REG,0.48491732757876505,Real Estate,0.04527797867553797,44.119998931884766
REGN,0.26081389580061926,Health Care,0.03109248328213683,512.9600219726562
RF,0.5512441799991533,Financials,0.05366769995794224,11.010000228881836
RSG,0.29987322425416224,Industrials,0.03097678480791178,81.81999969482422
RMD,0.30621259340747503,Health Care,0.04339252146790304,159.82000732421875
RHI,0.4457997294104709,Industrials,0.03644075058804942,43.279998779296875
ROK,0.4046869151468313,Industrials,0.04421045338718357,167.63999938964844
ROL,0.17661977864934533,Industrials,0.029173503922915615,36.02000045776367
ROP,0.32311213815407075,Industrials,0.03616610213314667,315.45001220703125
ROST,0.4891213568059,Consumer Discretionary,0.04629101254965761,88.73999786376953
RCL,0.8222039350691898,Consumer Discretionary,0.08444532350669312,40.220001220703125
SPGI,0.34602814317778113,Financials,0.042604957574759135,283.54998779296875
CRM,0.3181194523635669,Information Technology,0.036081864095871975,154.5500030517578
SBAC,0.2199978130708046,Real Estate,0.03655599704430471,305.80999755859375
SLB,0.6839087081938958,Energy,0.05785750686145708,16.469999313354492
STX,0.30938078653445883,Information Technology,0.036214432509432376,51.25
SEE,0.5417824504286141,Materials,0.04811733338784342,30.799999237060547
SRE,0.4371992973963451,Utilities,0.04174793621461801,130.52999877929688
NOW,0.24032017633535077,Information Technology,0.03832528152588082,278.05999755859375
SHW,0.31519457207398294,Materials,0.03851439381130514,492.1499938964844
SPG,0.6926804723804036,Real Estate,0.06834114299778545,68.16999816894531
SWKS,0.4301898466770989,Information Technology,0.04757295444687679,89.94999694824219
SLG,0.5775252342198903,Real Estate,0.050090439985725974,54.16999816894531
SNA,0.4246524270252768,Industrials,0.036814788075665406,122.12000274658203
SO,0.3619237300076561,Utilities,0.043422630764134273,60.33000183105469
LUV,0.4464894548619307,Industrials,0.043045982388697605,36.470001220703125
SWK,0.5636029754783801,Industrials,0.05527625685963094,119.37000274658203
SBUX,0.3616362851143723,Consumer Discretionary,0.03979145165671559,73.87999725341797
STT,0.45608087755299825,Financials,0.0472700602150629,60.95000076293945
STE,0.2988855341322701,Health Care,0.0325916440061104,152.69000244140625
SYK,0.4036320883018687,Health Care,0.04141616998995521,182.72000122070312
SIVB,0.4824561453752402,Financials,0.05325162455977517,185.69000244140625
SYF,0.6424863065970703,Financials,0.0595511446167509,17.6200008392334
SNPS,0.27617263701042977,Information Technology,0.034233251006509556,136.5800018310547
SYY,0.6237748995618899,Consumer Staples,0.05738567102884722,49.59000015258789
TMUS,0.1336480949515194,Communication Services,0.034248861352628175,85.9000015258789
TROW,0.3446670574645567,Financials,0.042923221013242696,105.16000366210938
TTWO,0.1940286264391188,Communication Services,0.03321559604207173,119.4000015258789
TPR,0.6086787278215788,Consumer Discretionary,0.06757010392059025,15.699999809265137
TGT,0.2640022159878205,Consumer Discretionary,0.031210630989437795,104.19999694824219
TEL,0.4414954332172087,Information Technology,0.038629755733893115,71.16999816894531
FTI,0.7487147118103604,Energy,0.06399746226480771,8.399999618530273
TFX,0.40459615191763587,Health Care,0.03790771278189728,325.55999755859375
TXN,0.2729990523065055,Information Technology,0.03785366122935881,107.69000244140625
TXT,0.0,Industrials,,29.440000534057617
TMO,0.22722223810556869,Health Care,0.03017818188694327,317.3800048828125
TIF,0.17049524072317396,Consumer Discretionary,0.019956901374987762,127.94999694824219
TJX,0.4038958954615787,Consumer Discretionary,0.04099015770054443,48.810001373291016
TSCO,0.28824440509867627,Consumer Discretionary,0.03226830590818809,88.2300033569336
TT,0.4669540528355296,Industrials,0.042654326552441404,91.5999984741211
TDG,0.6113823353060608,Industrials,0.05976478406781171,344.5400085449219
TRV,0.3966200139612958,Financials,0.04099769760236714,109.73999786376953
TFC,0.5368888303909404,Financials,0.051686069616087245,36.11000061035156
TWTR,0.3530363203658026,Communication Services,0.04423121929761565,27.770000457763672
TSN,0.5030740890175549,Consumer Staples,0.04065643699817876,60.939998626708984
UDR,0.37611628499393646,Real Estate,0.03917161317804762,41.119998931884766
ULTA,0.530653405669893,Consumer Discretionary,0.057075904417030726,202.47999572753906
USB,0.5038586635352241,Financials,0.04413194577350623,38.04999923706055
UAA,0.6230341168045906,Consumer Discretionary,0.052119233816004286,10.430000305175781
UA,0.6273157649546062,Consumer Discretionary,0.04967395608903258,9.350000381469727
UNP,0.36612200547060025,Industrials,0.03676067050749063,148.72999572753906
UAL,0.7577895948761766,Industrials,0.07441513797451327,31.5
UNH,0.3342210667304657,Health Care,0.04385007229540267,264.1300048828125
UPS,0.2557612658248701,Industrials,0.030724692069185492,98.69000244140625
URI,0.5608147766305485,Industrials,0.05569752143786224,107.70999908447266
UHS,0.5284513126648936,Health Care,0.057059570018640086,104.51000213623047
UNM,0.6434591140527072,Financials,0.06297659903332034,15.579999923706055
VFC,0.5099534681504282,Consumer Discretionary,0.04450870613695288,59.209999084472656
VLO,0.6453731097426776,Energy,0.054877739080180295,50.099998474121094
VAR,0.3821334123942718,Health Care,0.036345756263904246,113.1500015258789
VTR,0.7088195091074622,Real Estate,0.07208537671568784,33.79999923706055
VRSN,0.2767504791025439,Information Technology,0.036168851986370175,196.07000732421875
VRSK,0.2591474790380147,Industrials,0.034353441895808495,148.25999450683594
VZ,0.17030912899624814,Communication Services,0.021882612015543354,57.439998626708984
VRTX,0.15607372847934753,Health Care,0.03287643639263549,246.61000061035156
VIAC,0.7125396775979699,Communication Services,0.05881865275818832,16.559999465942383
V,0.3234123860001231,Information Technology,0.03786350992773216,173.69000244140625
VNO,0.5517097973708872,Real Estate,0.04721705647450759,43.47999954223633
VMC,0.46105421824322507,Materials,0.04281444684990977,113.0999984741211
WRB,0.3927766064878809,Financials,0.03994368542609598,58.31999969482422
WAB,0.47967415046470313,Industrials,0.04212843875316205,55.2599983215332
WMT,0.1273809849545271,Consumer Staples,0.027219338454261652,121.80000305175781
WBA,0.29403394117299053,Consumer Staples,0.035893198862394296,43.97999954223633
DIS,0.4094575442053724,Communication Services,0.03769614528576906,104.5
WM,0.27039093339201137,Industrials,0.030333516594579918,99.8499984741211
WAT,0.30002908480073703,Health Care,0.03052095189298911,195.92999267578125
WEC,0.28649662683473814,Utilities,0.04027700518207223,98.22000122070312
WFC,0.5187742088123326,Financials,0.04661777896706517,33.20000076293945
WELL,0.6045421759779288,Real Estate,0.06028542399024665,56.599998474121094
WDC,0.5699130874178303,Information Technology,0.05408536865974058,45.04999923706055
WU,0.3435192710823287,Information Technology,0.033068175739484784,20.190000534057617
WRK,0.46699566704994233,Materials,0.05026687605098389,32.15999984741211
WY,0.5456255374041318,Real Estate,0.059395969128043305,21.010000228881836
WHR,0.566219556771609,Consumer Discretionary,0.05397705217219738,104.75
WMB,0.5859067737281398,Energy,0.058169176437354496,16.59000015258789
WLTW,0.2816406463490638,Financials,0.034412773959253275,196.02000427246094
WYNN,0.6868815510573844,Consumer Discretionary,0.06644942781270868,70.6500015258789
XEL,0.2627622667607938,Utilities,0.035540999884620554,66.2699966430664
XRX,0.5685756810107787,Information Technology,0.04708677121451391,19.360000610351562
XLNX,0.28995197503830517,Information Technology,0.035764424864111494,83.11000061035156
XYL,0.31276731635588806,Industrials,0.038586683978270905,69.33999633789062
YUM,0.4484681572584923,Consumer Discretionary,0.040749856113562695,80.37000274658203
ZBRA,0.36209964644707415,Information Technology,0.039205459203816496,201.22000122070312
ZBH,0.4622259560627811,Health Care,0.03936277204633744,110.36000061035156
ZION,0.5217464844648215,Financials,0.033723237610876367,31.0
ZTS,0.3301040599913563,Health Care,0.034157512497741085,128.75
